s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_LJ AIR
 1.2522298E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.5619320E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8243101E-016, 2.0357319E-002
 1.2541105E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.5619320E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8243101E-016, 2.0370980E-002
 1.2563045E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.5644297E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7071792E-016, 2.0384591E-002
 1.2581851E+000, 0.0000000E+000, 0.0000000E+000,-1.2079227E-015, 1.5716455E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6372281E-016, 2.0398157E-002
 1.2600658E+000, 0.0000000E+000, 0.0000000E+000,-1.2221335E-015, 1.5735882E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5145466E-016, 2.0410637E-002
 1.2622598E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.5735882E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7987636E-016, 2.0424112E-002
 1.2641404E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.5784449E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9894397E-016, 2.0437541E-002
 1.2660210E+000, 0.0000000E+000, 0.0000000E+000,-1.2079227E-015, 1.5794163E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8891162E-015, 3.7149361E-016, 2.0449895E-002
 1.2682151E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.5794163E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9991532E-016, 2.0463234E-002
 1.2700957E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.5794163E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1412618E-016, 2.0476527E-002
 1.2722898E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.5835792E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0407826E-016, 2.0489773E-002
 1.2741704E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.5852444E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8891162E-015, 4.3416514E-016, 2.0502974E-002
 1.2760510E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.5852444E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8891162E-015, 3.9153257E-016, 2.0515119E-002
 1.2782451E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.5852444E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1995428E-016, 2.0528231E-002
 1.2801257E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.5852444E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8891162E-015, 3.9153257E-016, 2.0541298E-002
 1.2820064E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.5852444E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8891162E-015, 4.0574343E-016, 2.0553320E-002
 1.2842004E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.5852444E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3416514E-016, 2.0566299E-002
 1.2860810E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.5852444E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9153257E-016, 2.0579233E-002
 1.2882751E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.5852444E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.2384849E-015, 3.9153257E-016, 2.0592122E-002
 1.2901556E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.5862157E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.7782324E-015, 3.9250392E-016, 2.0604967E-002
 1.2920363E+000, 0.0000000E+000, 0.0000000E+000,-1.2789769E-015, 1.5881584E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8891162E-015, 3.0918150E-016, 2.0616783E-002
 1.2942303E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.5881584E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9444663E-016, 2.0629540E-002
 1.2961110E+000, 0.0000000E+000, 0.0000000E+000,-1.2079227E-015, 1.5881584E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8891162E-015, 3.8023577E-016, 2.0642254E-002
 1.2983050E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.5881584E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0865748E-016, 2.0654922E-002
 1.3001857E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.5881584E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0865748E-016, 2.0667547E-002
 1.3020663E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.5881584E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9444663E-016, 2.0679161E-002
 1.3042604E+000, 0.0000000E+000, 0.0000000E+000,-1.2079227E-015, 1.5881584E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8023577E-016, 2.0691700E-002
 1.3061410E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.5886441E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3756487E-016, 2.0704196E-002
 1.3080217E+000, 0.0000000E+000, 0.0000000E+000,-1.2079227E-015, 1.5910725E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8891162E-015, 3.8314982E-016, 2.0715692E-002
 1.3102157E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.5910725E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1157153E-016, 2.0728103E-002
 1.3120962E+000, 0.0000000E+000, 0.0000000E+000,-1.2363444E-015, 1.5915581E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5521379E-016, 2.0740471E-002
 1.3142904E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.5939865E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4290729E-016, 2.0752794E-002
 1.3161709E+000, 0.0000000E+000, 0.0000000E+000,-1.2363444E-015, 1.5939865E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8891162E-015, 3.5764217E-016, 2.0765076E-002
 1.3180516E+000, 0.0000000E+000, 0.0000000E+000,-1.2505552E-015, 1.5964149E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4585969E-016, 2.0776373E-002
 1.3202456E+000, 0.0000000E+000, 0.0000000E+000,-1.2079227E-015, 1.5973169E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8939422E-016, 2.0788571E-002
 1.3221263E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.5998146E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2031369E-016, 2.0800726E-002
 1.3240069E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.6017573E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2225639E-016, 2.0811908E-002
 1.3262010E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.6064753E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2697438E-016, 2.0823979E-002
 1.3280816E+000, 0.0000000E+000, 0.0000000E+000,-1.2221335E-015, 1.6124422E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9030868E-016, 2.0836010E-002
 1.3302757E+000, 0.0000000E+000, 0.0000000E+000,-1.2079227E-015, 1.6143849E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0646224E-016, 2.0847997E-002
 1.3321563E+000, 0.0000000E+000, 0.0000000E+000,-1.2221335E-015, 1.6172989E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9516544E-016, 2.0859942E-002
 1.3340368E+000, 0.0000000E+000, 0.0000000E+000,-1.2505552E-015, 1.6202130E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6965778E-016, 2.0870931E-002
 1.3361993E+000, 0.0000000E+000, 0.0000000E+000,-1.2363444E-015, 1.6355853E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6429786E-015, 3.9924097E-016, 2.0882714E-002
 1.3381714E+000, 0.0000000E+000, 0.0000000E+000,-1.2363444E-015, 1.6385299E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0218553E-016, 2.0894790E-002
 1.3401436E+000, 0.0000000E+000, 0.0000000E+000,-1.2079227E-015, 1.6406114E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3268871E-016, 2.0906193E-002
 1.3421158E+000, 0.0000000E+000, 0.0000000E+000,-1.2363444E-015, 1.6418602E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8014186E-015, 4.0551588E-016, 2.0917557E-002
 1.3440880E+000, 0.0000000E+000, 0.0000000E+000,-1.2363444E-015, 1.6435254E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0718105E-016, 2.0928882E-002
 1.3460602E+000, 0.0000000E+000, 0.0000000E+000,-1.2079227E-015, 1.6460232E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3810052E-016, 2.0940168E-002
 1.3480322E+000, 0.0000000E+000, 0.0000000E+000,-1.2079227E-015, 1.6476883E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3976569E-016, 2.0951415E-002
 1.3500044E+000, 0.0000000E+000, 0.0000000E+000,-1.2647661E-015, 1.6522676E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8750150E-016, 2.0962624E-002
 1.3522583E+000, 0.0000000E+000, 0.0000000E+000,-1.2079227E-015, 1.6544531E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5762413E-015, 4.4653046E-016, 2.0974590E-002
 1.3542305E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.6580957E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6438388E-016, 2.0986513E-002
 1.3562027E+000, 0.0000000E+000, 0.0000000E+000,-1.2363444E-015, 1.6589283E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8014186E-015, 4.2258390E-016, 2.0997601E-002
 1.3581749E+000, 0.0000000E+000, 0.0000000E+000,-1.2505552E-015, 1.6626749E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1211968E-016, 2.1008650E-002
 1.3601471E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.6689193E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7520750E-016, 2.1019662E-002
 1.3621193E+000, 0.0000000E+000, 0.0000000E+000,-1.2079227E-015, 1.6726659E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6474328E-016, 2.1030636E-002
 1.3640914E+000, 0.0000000E+000, 0.0000000E+000,-1.2363444E-015, 1.6755800E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3923563E-016, 2.1041571E-002
 1.3660636E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.6743311E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8014186E-015, 4.8061931E-016, 2.1052469E-002
 1.3680358E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.6714171E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7770526E-016, 2.1063329E-002
 1.3700080E+000, 0.0000000E+000, 0.0000000E+000,-1.2363444E-015, 1.6797429E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4339856E-016, 2.1074152E-002
 1.3722619E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.6894217E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9570994E-016, 2.1085706E-002
 1.3742341E+000, 0.0000000E+000, 0.0000000E+000,-1.2221335E-015, 1.6905665E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8014186E-015, 4.6843303E-016, 2.1097218E-002
 1.3762063E+000, 0.0000000E+000, 0.0000000E+000,-1.2079227E-015, 1.6930643E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8514165E-016, 2.1107923E-002
 1.3781784E+000, 0.0000000E+000, 0.0000000E+000,-1.2363444E-015, 1.6934806E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5713623E-016, 2.1118591E-002
 1.3801506E+000, 0.0000000E+000, 0.0000000E+000,-1.2363444E-015, 1.6968109E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6046658E-016, 2.1129223E-002
 1.3821228E+000, 0.0000000E+000, 0.0000000E+000,-1.2079227E-015, 1.7018065E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9388380E-016, 2.1139817E-002
 1.3840950E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.7051368E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1142500E-016, 2.1150375E-002
 1.3860672E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7101323E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3063138E-016, 2.1160896E-002
 1.3880392E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.7134627E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8014186E-015, 5.6238343E-016, 2.1171381E-002
 1.3900114E+000, 0.0000000E+000, 0.0000000E+000,-1.1226575E-015, 1.7134627E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8014186E-015, 5.9080514E-016, 2.1181829E-002
 1.3922653E+000, 0.0000000E+000, 0.0000000E+000,-1.1084467E-015, 1.7134627E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5762413E-015, 6.0501600E-016, 2.1192982E-002
 1.3942375E+000, 0.0000000E+000, 0.0000000E+000,-1.0658141E-015, 1.7134627E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8014186E-015, 6.4764856E-016, 2.1204095E-002
 1.3962097E+000, 0.0000000E+000, 0.0000000E+000,-1.0800250E-015, 1.7134627E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3343771E-016, 2.1214430E-002
 1.3981819E+000, 0.0000000E+000, 0.0000000E+000,-1.0658141E-015, 1.7134627E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4764856E-016, 2.1224728E-002
 1.4001541E+000, 0.0000000E+000, 0.0000000E+000,-1.0942358E-015, 1.7134627E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8014186E-015, 6.1922685E-016, 2.1234991E-002
 1.4021262E+000, 0.0000000E+000, 0.0000000E+000,-1.1084467E-015, 1.7134627E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0501600E-016, 2.1245217E-002
 1.4040984E+000, 0.0000000E+000, 0.0000000E+000,-1.0800250E-015, 1.7134627E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3343771E-016, 2.1255408E-002
 1.4060706E+000, 0.0000000E+000, 0.0000000E+000,-1.0800250E-015, 1.7134627E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3343771E-016, 2.1265564E-002
 1.4080428E+000, 0.0000000E+000, 0.0000000E+000,-1.1084467E-015, 1.7134627E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0501600E-016, 2.1275684E-002
 1.4100150E+000, 0.0000000E+000, 0.0000000E+000,-1.0942358E-015, 1.7134627E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8014186E-015, 6.1922685E-016, 2.1285769E-002
 1.4122689E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7134627E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4817258E-016, 2.1296534E-002
 1.4142411E+000, 0.0000000E+000, 0.0000000E+000,-1.1084467E-015, 1.7134627E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0501600E-016, 2.1307260E-002
 1.4160436E+000, 0.0000000E+000, 0.0000000E+000,-1.1226575E-015, 1.7134627E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9080514E-016, 2.1316867E-002
 1.4180714E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 1.7134627E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7659429E-016, 2.1326532E-002
 1.4200991E+000, 0.0000000E+000, 0.0000000E+000,-1.1226575E-015, 1.7134627E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9080514E-016, 2.1336717E-002
 1.4221270E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 1.7134627E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7659429E-016, 2.1346866E-002
 1.4241548E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 1.7134627E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7659429E-016, 2.1356979E-002
 1.4261825E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 1.7134627E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7659429E-016, 2.1367055E-002
 1.4282104E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.7141912E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6311195E-016, 2.1377095E-002
 1.4302381E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 1.7192908E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8242239E-016, 2.1387098E-002
 1.4320124E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.7192908E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2557897E-016, 2.1396444E-002
 1.4340402E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7192908E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3978983E-016, 2.1405757E-002
 1.4360679E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 1.7207478E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8387942E-016, 2.1415658E-002
 1.4380958E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 1.7222048E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8533644E-016, 2.1425522E-002
 1.4401236E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.7222048E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7112559E-016, 2.1435350E-002
 1.4421513E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.7222048E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7112559E-016, 2.1445143E-002
 1.4441792E+000, 0.0000000E+000, 0.0000000E+000,-1.2221335E-015, 1.7269402E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0480665E-016, 2.1454901E-002
 1.4462069E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7316755E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6638540E-016, 2.1464623E-002
 1.4482347E+000, 0.0000000E+000, 0.0000000E+000,-1.2221335E-015, 1.7338610E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1172752E-016, 2.1474310E-002
 1.4500090E+000, 0.0000000E+000, 0.0000000E+000,-1.2079227E-015, 1.7355262E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2760355E-016, 2.1483360E-002
 1.4520367E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7375036E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5800265E-016, 2.1492379E-002
 1.4540646E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7400534E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6055245E-016, 2.1501965E-002
 1.4560924E+000, 0.0000000E+000, 0.0000000E+000,-1.2079227E-015, 1.7433317E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3540905E-016, 2.1511517E-002
 1.4581201E+000, 0.0000000E+000, 0.0000000E+000,-1.2363444E-015, 1.7480670E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1172267E-016, 2.1521034E-002
 1.4601480E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7484313E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7520178E-015, 5.6893035E-016, 2.1530517E-002
 1.4621757E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7498883E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7038737E-016, 2.1539965E-002
 1.4642035E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.7513453E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5763355E-016, 2.1549378E-002
 1.4662312E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7513453E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7184440E-016, 2.1558758E-002
 1.4680055E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7513453E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7184440E-016, 2.1567520E-002
 1.4700334E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7513453E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7184440E-016, 2.1576252E-002
 1.4720612E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 1.7513453E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7520178E-015, 6.1447696E-016, 2.1585534E-002
 1.4740889E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7513453E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8605526E-016, 2.1594781E-002
 1.4761168E+000, 0.0000000E+000, 0.0000000E+000,-1.2079227E-015, 1.7513453E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4342269E-016, 2.1603996E-002
 1.4781445E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.7513453E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5763355E-016, 2.1613176E-002
 1.4801723E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7513453E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7520178E-015, 5.7184440E-016, 2.1622323E-002
 1.4822000E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7513453E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8605526E-016, 2.1631437E-002
 1.4842279E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.7513453E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0026611E-016, 2.1640517E-002
 1.4860022E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7513453E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8605526E-016, 2.1649000E-002
 1.4880300E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7513453E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7184440E-016, 2.1657454E-002
 1.4900577E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.7513453E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5763355E-016, 2.1666439E-002
 1.4920856E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 1.7513453E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1447696E-016, 2.1675391E-002
 1.4941133E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7513453E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8605526E-016, 2.1684311E-002
 1.4961411E+000, 0.0000000E+000, 0.0000000E+000,-1.1226575E-015, 1.7513453E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2868782E-016, 2.1693198E-002
 1.4981688E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.7513453E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0026611E-016, 2.1702053E-002
 1.5001967E+000, 0.0000000E+000, 0.0000000E+000,-1.1226575E-015, 1.7513453E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2868782E-016, 2.1710875E-002
 1.5022244E+000, 0.0000000E+000, 0.0000000E+000,-1.2079227E-015, 1.7513453E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4342269E-016, 2.1719665E-002
